"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6774054,"2022032","4127310900","41273005  ",경기도 안산시 단원구5,경기도 안산시 단원구 선부동(카페네스카페안산선부 부근),4,4,0,4,0,0,126.812409441244,37.336300649856,"{""type"":""Polygon"",""coordinates"":[[[126.81330776,37.33630065],[126.8132905,37.33616131],[126.81323938,37.33602732],[126.81315636,37.33590384],[126.81304465,37.3357956],[126.81290852,37.33570678],[126.81275321,37.33564077],[126.81258469,37.33560013],[126.81240944,37.33558641],[126.81223419,37.33560013],[126.81206567,37.33564077],[126.81191036,37.33570678],[126.81177424,37.3357956],[126.81166252,37.33590384],[126.81157951,37.33602732],[126.81152839,37.33616131],[126.81151113,37.33630065],[126.81152839,37.33643999],[126.81157951,37.33657398],[126.81166252,37.33669746],[126.81177424,37.33680569],[126.81191036,37.33689452],[126.81206567,37.33696052],[126.81223419,37.33700116],[126.81240944,37.33701489],[126.81258469,37.33700116],[126.81275321,37.33696052],[126.81290852,37.33689452],[126.81304465,37.33680569],[126.81315636,37.33669746],[126.81323938,37.33657398],[126.8132905,37.33643999],[126.81330776,37.33630065]]]}"
6773146,"2022032","4128510500","41285001  ",경기도 고양시 일산동구1,경기도 고양시 일산동구 마두동(뉴코아백화점사거리 부근),5,7,0,5,1,1,126.775924628420,37.654980085264,"{""type"":""Polygon"",""coordinates"":[[[126.77682294,37.65498009],[126.77680568,37.65484134],[126.77675456,37.65470792],[126.77667155,37.65458496],[126.77655983,37.65447719],[126.77642371,37.65438874],[126.7762684,37.65432302],[126.77609988,37.65428255],[126.77592463,37.65426888],[126.77574938,37.65428255],[126.77558086,37.65432302],[126.77542555,37.65438874],[126.77528942,37.65447719],[126.77517771,37.65458496],[126.77509469,37.65470792],[126.77504357,37.65484134],[126.77502631,37.65498009],[126.77504357,37.65511883],[126.77509469,37.65525225],[126.77517771,37.65537521],[126.77528942,37.65548298],[126.77542555,37.65557142],[126.77558086,37.65563715],[126.77574938,37.65567762],[126.77592463,37.65569128],[126.77609988,37.65567762],[126.7762684,37.65563715],[126.77642371,37.65557142],[126.77655983,37.65548298],[126.77667155,37.65537521],[126.77675456,37.65525225],[126.77680568,37.65511883],[126.77682294,37.65498009]]]}"
6773752,"2022032","4128510400","41285002  ",경기도 고양시 일산동구2,경기도 고양시 일산동구 장항동(ESC일산점 부근),4,6,0,4,2,0,126.767686548896,37.662680612121,"{""type"":""Polygon"",""coordinates"":[[[126.76858486,37.66268061],[126.7685676,37.66254188],[126.76851648,37.66240848],[126.76843347,37.66228553],[126.76832175,37.66217777],[126.76818563,37.66208933],[126.76803032,37.66202361],[126.7678618,37.66198315],[126.76768655,37.66196948],[126.7675113,37.66198315],[126.76734278,37.66202361],[126.76718747,37.66208933],[126.76705134,37.66217777],[126.76693963,37.66228553],[126.76685661,37.66240848],[126.76680549,37.66254188],[126.76678823,37.66268061],[126.76680549,37.66281935],[126.76685661,37.66295275],[126.76693963,37.66307569],[126.76705134,37.66318345],[126.76718747,37.66327189],[126.76734278,37.6633376],[126.7675113,37.66337807],[126.76768655,37.66339173],[126.7678618,37.66337807],[126.76803032,37.6633376],[126.76818563,37.66327189],[126.76832175,37.66318345],[126.76843347,37.66307569],[126.76851648,37.66295275],[126.7685676,37.66281935],[126.76858486,37.66268061]]]}"
6773901,"2022032","4128510600","41285003  ",경기도 고양시 일산동구3,경기도 고양시 일산동구 백석동(백석역사거리 부근),4,5,0,4,1,0,126.788054445857,37.643156415937,"{""type"":""Polygon"",""coordinates"":[[[126.78895276,37.64315642],[126.7889355,37.64301765],[126.78888438,37.64288421],[126.78880137,37.64276123],[126.78868965,37.64265344],[126.78855352,37.64256498],[126.78839822,37.64249925],[126.7882297,37.64245877],[126.78805445,37.6424451],[126.78787919,37.64245877],[126.78771068,37.64249925],[126.78755537,37.64256498],[126.78741924,37.64265344],[126.78730752,37.64276123],[126.78722451,37.64288421],[126.78717339,37.64301765],[126.78715613,37.64315642],[126.78717339,37.64329519],[126.78722451,37.64342862],[126.78730752,37.6435516],[126.78741924,37.64365939],[126.78755537,37.64374785],[126.78771068,37.64381358],[126.78787919,37.64385406],[126.78805445,37.64386773],[126.7882297,37.64385406],[126.78839822,37.64381358],[126.78855352,37.64374785],[126.78868965,37.64365939],[126.78880137,37.6435516],[126.78888438,37.64342862],[126.7889355,37.64329519],[126.78895276,37.64315642]]]}"
6773795,"2022032","4128710200","41287001  ",경기도 고양시 일산서구1,경기도 고양시 일산서구 주엽동(문촌4단지사거리 부근),4,5,1,4,0,0,126.761209073941,37.675619249230,"{""type"":""Polygon"",""coordinates"":[[[126.76210739,37.67561925],[126.76209013,37.67548054],[126.76203901,37.67534716],[126.761956,37.67522424],[126.76184428,37.67511649],[126.76170815,37.67502807],[126.76155284,37.67496237],[126.76138433,37.67492191],[126.76120907,37.67490824],[126.76103382,37.67492191],[126.7608653,37.67496237],[126.76071,37.67502807],[126.76057387,37.67511649],[126.76046215,37.67522424],[126.76037914,37.67534716],[126.76032802,37.67548054],[126.76031076,37.67561925],[126.76032802,37.67575796],[126.76037914,37.67589134],[126.76046215,37.67601426],[126.76057387,37.676122],[126.76071,37.67621042],[126.7608653,37.67627613],[126.76103382,37.67631659],[126.76120907,37.67633025],[126.76138433,37.67631659],[126.76155284,37.67627613],[126.76170815,37.67621042],[126.76184428,37.676122],[126.761956,37.67601426],[126.76203901,37.67589134],[126.76209013,37.67575796],[126.76210739,37.67561925]]]}"
6773780,"2022032","4131010400","41310001  ",경기도 구리시1,경기도 구리시 교문동(교문사거리 부근),4,6,1,3,2,0,127.130807953625,37.600921681491,"{""type"":""Polygon"",""coordinates"":[[[127.13170627,37.60092168],[127.13168901,37.60078283],[127.13163789,37.60064932],[127.13155488,37.60052627],[127.13144316,37.60041842],[127.13130703,37.60032991],[127.13115172,37.60026414],[127.13098321,37.60022364],[127.13080795,37.60020996],[127.1306327,37.60022364],[127.13046418,37.60026414],[127.13030888,37.60032991],[127.13017275,37.60041842],[127.13006103,37.60052627],[127.12997802,37.60064932],[127.1299269,37.60078283],[127.12990964,37.60092168],[127.1299269,37.60106053],[127.12997802,37.60119404],[127.13006103,37.60131709],[127.13017275,37.60142494],[127.13030888,37.60151345],[127.13046418,37.60157922],[127.1306327,37.60161972],[127.13080795,37.6016334],[127.13098321,37.60161972],[127.13115172,37.60157922],[127.13130703,37.60151345],[127.13144316,37.60142494],[127.13155488,37.60131709],[127.13163789,37.60119404],[127.13168901,37.60106053],[127.13170627,37.60092168]]]}"
6773181,"2022032","4136025600","41360001  ",경기도 남양주시1,경기도 남양주시 화도읍(중흥S클래식빌앞 부근),4,7,0,5,2,0,127.301947366979,37.657757176453,"{""type"":""Polygon"",""coordinates"":[[[127.30284568,37.65775718],[127.30282842,37.65761843],[127.3027773,37.65748502],[127.30269429,37.65736207],[127.30258257,37.6572543],[127.30244644,37.65716586],[127.30229114,37.65710014],[127.30212262,37.65705967],[127.30194737,37.657046],[127.30177211,37.65705967],[127.3016036,37.65710014],[127.30144829,37.65716586],[127.30131216,37.6572543],[127.30120045,37.65736207],[127.30111743,37.65748502],[127.30106631,37.65761843],[127.30104905,37.65775718],[127.30106631,37.65789592],[127.30111743,37.65802933],[127.30120045,37.65815228],[127.30131216,37.65826005],[127.30144829,37.65834849],[127.3016036,37.65841421],[127.30177211,37.65845468],[127.30194737,37.65846835],[127.30212262,37.65845468],[127.30229114,37.65841421],[127.30244644,37.65834849],[127.30258257,37.65826005],[127.30269429,37.65815228],[127.3027773,37.65802933],[127.30282842,37.65789592],[127.30284568,37.65775718]]]}"
6773838,"2022032","4136010200","41360002  ",경기도 남양주시2,경기도 남양주시 평내동(평내동66023 부근),4,7,0,4,3,0,127.243689837017,37.652958008206,"{""type"":""Polygon"",""coordinates"":[[[127.24458815,37.65295801],[127.24457089,37.65281926],[127.24451977,37.65268584],[127.24443676,37.65256288],[127.24432504,37.6524551],[127.24418891,37.65236665],[127.24403361,37.65230092],[127.24386509,37.65226045],[127.24368984,37.65224679],[127.24351458,37.65226045],[127.24334607,37.65230092],[127.24319076,37.65236665],[127.24305463,37.6524551],[127.24294292,37.65256288],[127.2428599,37.65268584],[127.24280878,37.65281926],[127.24279152,37.65295801],[127.24280878,37.65309676],[127.2428599,37.65323018],[127.24294292,37.65335314],[127.24305463,37.65346091],[127.24319076,37.65354936],[127.24334607,37.65361509],[127.24351458,37.65365556],[127.24368984,37.65366922],[127.24386509,37.65365556],[127.24403361,37.65361509],[127.24418891,37.65354936],[127.24432504,37.65346091],[127.24443676,37.65335314],[127.24451977,37.65323018],[127.24457089,37.65309676],[127.24458815,37.65295801]]]}"
6773481,"2022032","4137010300","41370001  ",경기도 오산시1,경기도 오산시 원동(신양아파트앞교차로 부근),5,8,0,7,1,0,127.073348914622,37.146252479669,"{""type"":""Polygon"",""coordinates"":[[[127.07424723,37.14625248],[127.07422997,37.14611279],[127.07417885,37.14597846],[127.07409584,37.14585467],[127.07398412,37.14574616],[127.07384799,37.14565711],[127.07369268,37.14559094],[127.07352417,37.14555019],[127.07334891,37.14553643],[127.07317366,37.14555019],[127.07300514,37.14559094],[127.07284984,37.14565711],[127.07271371,37.14574616],[127.07260199,37.14585467],[127.07251898,37.14597846],[127.07246786,37.14611279],[127.0724506,37.14625248],[127.07246786,37.14639217],[127.07251898,37.1465265],[127.07260199,37.14665029],[127.07271371,37.1467588],[127.07284984,37.14684785],[127.07300514,37.14691402],[127.07317366,37.14695476],[127.07334891,37.14696852],[127.07352417,37.14695476],[127.07369268,37.14691402],[127.07384799,37.14684785],[127.07398412,37.1467588],[127.07409584,37.14665029],[127.07417885,37.1465265],[127.07422997,37.14639217],[127.07424723,37.14625248]]]}"
6774113,"2022032","4137010400","41370002  ",경기도 오산시2,경기도 오산시 궐동(오산대교 부근),4,6,0,5,1,0,127.068115883742,37.155608222243,"{""type"":""Polygon"",""coordinates"":[[[127.0690142,37.15560822],[127.06899694,37.15546855],[127.06894582,37.15533424],[127.06886281,37.15521046],[127.06875109,37.15510196],[127.06861496,37.15501292],[127.06845965,37.15494676],[127.06829114,37.15490602],[127.06811588,37.15489226],[127.06794063,37.15490602],[127.06777211,37.15494676],[127.06761681,37.15501292],[127.06748068,37.15510196],[127.06736896,37.15521046],[127.06728595,37.15533424],[127.06723483,37.15546855],[127.06721757,37.15560822],[127.06723483,37.1557479],[127.06728595,37.15588221],[127.06736896,37.15600598],[127.06748068,37.15611448],[127.06761681,37.15620352],[127.06777211,37.15626968],[127.06794063,37.15631042],[127.06811588,37.15632417],[127.06829114,37.15631042],[127.06845965,37.15626968],[127.06861496,37.15620352],[127.06875109,37.15611448],[127.06886281,37.15600598],[127.06894582,37.15588221],[127.06899694,37.1557479],[127.0690142,37.15560822]]]}"
6773803,"2022032","4137010100","41370003  ",경기도 오산시3,경기도 오산시 오산동(롯데마트사거리 부근),4,6,0,5,1,0,127.074009364142,37.148959096386,"{""type"":""Polygon"",""coordinates"":[[[127.07490768,37.1489591],[127.07489042,37.14881941],[127.0748393,37.14868509],[127.07475629,37.1485613],[127.07464457,37.14845279],[127.07450844,37.14836375],[127.07435313,37.14829758],[127.07418462,37.14825683],[127.07400936,37.14824307],[127.07383411,37.14825683],[127.07366559,37.14829758],[127.07351029,37.14836375],[127.07337416,37.14845279],[127.07326244,37.1485613],[127.07317943,37.14868509],[127.07312831,37.14881941],[127.07311105,37.1489591],[127.07312831,37.14909878],[127.07317943,37.1492331],[127.07326244,37.14935689],[127.07337416,37.1494654],[127.07351029,37.14955444],[127.07366559,37.14962061],[127.07383411,37.14966135],[127.07400936,37.14967511],[127.07418462,37.14966135],[127.07435313,37.14962061],[127.07450844,37.14955444],[127.07464457,37.1494654],[127.07475629,37.14935689],[127.0748393,37.1492331],[127.07489042,37.14909878],[127.07490768,37.1489591]]]}"
6773462,"2022032","4137010300","41370004  ",경기도 오산시4,경기도 오산시 원동(라온빌입구 부근),4,8,0,4,4,0,127.068415910167,37.142448681063,"{""type"":""Polygon"",""coordinates"":[[[127.06931423,37.14244868],[127.06929696,37.14230898],[127.06924585,37.14217465],[127.06916283,37.14205085],[127.06905111,37.14194233],[127.06891499,37.14185328],[127.06875968,37.14178711],[127.06859116,37.14174636],[127.06841591,37.1417326],[127.06824066,37.14174636],[127.06807214,37.14178711],[127.06791683,37.14185328],[127.06778071,37.14194233],[127.06766899,37.14205085],[127.06758598,37.14217465],[127.06753486,37.14230898],[127.06751759,37.14244868],[127.06753486,37.14258838],[127.06758598,37.14272271],[127.06766899,37.14284651],[127.06778071,37.14295502],[127.06791683,37.14304408],[127.06807214,37.14311025],[127.06824066,37.143151],[127.06841591,37.14316476],[127.06859116,37.143151],[127.06875968,37.14311025],[127.06891499,37.14304408],[127.06905111,37.14295502],[127.06916283,37.14284651],[127.06924585,37.14272271],[127.06929696,37.14258838],[127.06931423,37.14244868]]]}"
6773835,"2022032","4137010300","41370005  ",경기도 오산시5,경기도 오산시 원동(원동사거리 부근),4,6,0,4,2,0,127.073370179092,37.142466617142,"{""type"":""Polygon"",""coordinates"":[[[127.07426849,37.14246662],[127.07425123,37.14232692],[127.07420011,37.14219258],[127.0741171,37.14206878],[127.07400538,37.14196027],[127.07386926,37.14187122],[127.07371395,37.14180504],[127.07354543,37.14176429],[127.07337018,37.14175053],[127.07319493,37.14176429],[127.07302641,37.14180504],[127.0728711,37.14187122],[127.07273497,37.14196027],[127.07262326,37.14206878],[127.07254024,37.14219258],[127.07248912,37.14232692],[127.07247186,37.14246662],[127.07248912,37.14260632],[127.07254024,37.14274065],[127.07262326,37.14286445],[127.07273497,37.14297296],[127.0728711,37.14306201],[127.07302641,37.14312819],[127.07319493,37.14316893],[127.07337018,37.14318269],[127.07354543,37.14316893],[127.07371395,37.14312819],[127.07386926,37.14306201],[127.07400538,37.14297296],[127.0741171,37.14286445],[127.07420011,37.14274065],[127.07425123,37.14260632],[127.07426849,37.14246662]]]}"
6773925,"2022032","4139010200","41390001  ",경기도 시흥시1,경기도 시흥시 신천동(신천사거리 부근),4,5,1,4,0,0,126.787270772130,37.439989157874,"{""type"":""Polygon"",""coordinates"":[[[126.78816909,37.43998916],[126.78815183,37.43985001],[126.78810071,37.43971621],[126.78801769,37.43959289],[126.78790598,37.43948481],[126.78776985,37.43939611],[126.78761454,37.43933019],[126.78744602,37.43928961],[126.78727077,37.4392759],[126.78709552,37.43928961],[126.786927,37.43933019],[126.78677169,37.43939611],[126.78663557,37.43948481],[126.78652385,37.43959289],[126.78644084,37.43971621],[126.78638972,37.43985001],[126.78637246,37.43998916],[126.78638972,37.44012831],[126.78644084,37.44026211],[126.78652385,37.44038542],[126.78663557,37.4404935],[126.78677169,37.4405822],[126.786927,37.44064812],[126.78709552,37.4406887],[126.78727077,37.44070241],[126.78744602,37.4406887],[126.78761454,37.44064812],[126.78776985,37.4405822],[126.78790598,37.4404935],[126.78801769,37.44038542],[126.78810071,37.44026211],[126.78815183,37.44012831],[126.78816909,37.43998916]]]}"
6773923,"2022032","4139010200","41390002  ",경기도 시흥시2,경기도 시흥시 신천동(신천동810 부근),4,5,0,4,1,0,126.785938324895,37.437457313605,"{""type"":""Polygon"",""coordinates"":[[[126.78683664,37.43745731],[126.78681938,37.43731816],[126.78676826,37.43718435],[126.78668525,37.43706104],[126.78657353,37.43695295],[126.7864374,37.43686424],[126.7862821,37.43679833],[126.78611358,37.43675774],[126.78593832,37.43674403],[126.78576307,37.43675774],[126.78559455,37.43679833],[126.78543925,37.43686424],[126.78530312,37.43695295],[126.7851914,37.43706104],[126.78510839,37.43718435],[126.78505727,37.43731816],[126.78504001,37.43745731],[126.78505727,37.43759647],[126.78510839,37.43773027],[126.7851914,37.43785359],[126.78530312,37.43796168],[126.78543925,37.43805038],[126.78559455,37.43811629],[126.78576307,37.43815688],[126.78593832,37.43817059],[126.78611358,37.43815688],[126.7862821,37.43811629],[126.7864374,37.43805038],[126.78657353,37.43796168],[126.78668525,37.43785359],[126.78676826,37.43773027],[126.78681938,37.43759647],[126.78683664,37.43745731]]]}"
6773763,"2022032","4141010500","41410001  ",경기도 군포시1,경기도 군포시 금정동(산본역동부사거리 부근),4,6,0,4,1,1,126.934835129838,37.358942454731,"{""type"":""Polygon"",""coordinates"":[[[126.93573345,37.35894245],[126.93571618,37.35880316],[126.93566506,37.35866921],[126.93558205,37.35854576],[126.93547033,37.35843756],[126.93533421,37.35834876],[126.9351789,37.35828278],[126.93501038,37.35824215],[126.93483513,37.35822843],[126.93465988,37.35824215],[126.93449136,37.35828278],[126.93433605,37.35834876],[126.93419993,37.35843756],[126.93408821,37.35854576],[126.93400519,37.35866921],[126.93395408,37.35880316],[126.93393681,37.35894245],[126.93395408,37.35908175],[126.93400519,37.3592157],[126.93408821,37.35933915],[126.93419993,37.35944735],[126.93433605,37.35953614],[126.93449136,37.35960213],[126.93465988,37.35964276],[126.93483513,37.35965648],[126.93501038,37.35964276],[126.9351789,37.35960213],[126.93533421,37.35953614],[126.93547033,37.35944735],[126.93558205,37.35933915],[126.93566506,37.3592157],[126.93571618,37.35908175],[126.93573345,37.35894245]]]}"
